Purchase date,Purchase time,order type,purchase type,order ID,brand name,상점명,거래유형,주문내역,총금액,주문금액,결제금액,쿠팡부담할인금액,상점부담할인금액,기본요금,,,프로모션요금,,고객부담배달비,고객부담배달비 (총액),프로모션혜택금액,최종요금,,,광고비,,,정산금액
,,,,,,,,,,,,,,서비스수수료,카드수수료 및 결제이용료,배달수수료,주문중개수수료,배달요금,,,,총공급가액,총부가세액,총액,총공급가액,총부가세액,총액,
12/6/2021,12/6/2021 12:41,배달,CREDIT,1EKXR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHO'BANA (ICE) 초코바나나 프로틴","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/6/2021,12/6/2021 17:19,배달,CHECK,082W80,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, OP CHOCO (ICE) 초코 프로틴","34,600","31,600","34,600",0,0,"4,740",948,"6,000","1,000","5,000","2,727","3,000","7,467","4,221",422,"4,643",0,0,0,"26,957"
12/6/2021,12/6/2021 18:39,배달,CHECK,0GKKG0,,다이어트랩,PAY,"OP CHO'BANA (ICE) 초코바나나 프로틴x7, OP VANI'BLUE (ICE) 바닐라  블루베리 프로틴x4, OP VANI'BANA (ICE) 바닐라바나나 프로틴, 핸드드립 아메리카노","99,000","96,000","99,000",0,0,"14,400","2,880","6,000","1,000","5,000","2,727","3,000","17,127","6,153",615,"6,768",0,0,0,"89,232"
12/6/2021,12/6/2021 18:52,배달,CREDIT,14BV00,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT","23,500","17,500","23,500",0,0,"2,625",525,"6,000","1,000","5,000","2,727","3,000","5,352","3,798",380,"4,178",0,0,0,"13,322"
12/6/2021,12/6/2021 18:58,배달,CREDIT,1P8500,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 고구마 (180g)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/6/2021,12/6/2021 19:21,배달,BANK,2S6F00,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"21,800","18,800","21,800",0,0,"2,820",564,"6,000","1,000","5,000","2,727","3,000","5,547","3,837",383,"4,220",940,94,"1,034","13,546"
12/6/2021,12/6/2021 21:00,배달,CREDIT,24BYR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"29,900","26,900","29,900",0,0,"4,035",807,"6,000","1,000","5,000","2,727","3,000","6,762","4,080",408,"4,488",0,0,0,"22,412"
12/6/2021,12/6/2021 22:02,배달,CREDIT,17V780,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
12/6/2021,12/6/2021 22:51,배달,CREDIT,0CW0G0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"31,400","25,400","31,400",0,0,"3,810",762,"6,000","1,000","5,000","2,727","3,000","6,537","4,035",403,"4,438",0,0,0,"20,962"
12/6/2021,12/6/2021 22:55,배달,CHECK,0T3BR0,,다이어트랩,PAY,연어 스테이크 KIT,"18,500","15,500","16,000","2,500",0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112","4,030",403,"4,433","6,955"
12/7/2021,12/7/2021 10:07,배달,CREDIT,2R4UR0,,다이어트랩,PAY,"바질 브레스트 파니니, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, 카페라떼","32,400","29,400","32,400",0,0,"4,410",882,"6,000","1,000","5,000","2,727","3,000","7,137","4,155",415,"4,570",0,0,0,"24,830"
12/7/2021,12/7/2021 10:11,배달,CREDIT,1F4NR0,,다이어트랩,PAY,"핸드드립 아메리카노, 벌크업 소고기 단백질 KIT","18,300","15,300","18,300",0,0,"2,295",459,"6,000","1,000","5,000","2,727","3,000","5,022","3,732",373,"4,105",0,0,0,"11,195"
12/7/2021,12/7/2021 10:13,배달,CREDIT,1J4XR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"28,300","25,300","28,300",0,0,"3,795",759,"6,000","1,000","5,000","2,727","3,000","6,522","4,032",403,"4,435",0,0,0,"20,865"
12/7/2021,12/7/2021 12:12,배달,CHECK,2D1VR0,,다이어트랩,PAY,"(5KIT 선택) only 다이어트 다섯끼 식단, 수제 디톡스 파인애플 에이드 (ICE)","49,000","46,000","49,000",0,0,"6,900","1,380","6,000","1,000","5,000","2,727","3,000","9,627","4,653",465,"5,118",0,0,0,"40,882"
12/7/2021,12/7/2021 12:43,배달,CREDIT,0TYFG0,,다이어트랩,PAY,"벌크업 소고기 단백질 KIT, 연어 스테이크 KIT, 벌크업 소고기 단백질 KIT","32,900","26,900","32,900",0,0,"4,035",807,"6,000","1,000","5,000","2,727","3,000","6,762","4,080",408,"4,488","1,345",135,"1,480","20,932"
12/7/2021,12/7/2021 13:41,배달,CHECK,0BY100,,다이어트랩,PAY,"연어 스테이크 KIT, 카모마일 오렌지","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
12/7/2021,12/7/2021 13:57,배달,CREDIT,2G52R0,,다이어트랩,PAY,"연어 스테이크 KIT, 벌크업 소고기 스테이크 KIT, 알감자 (140g)","23,000","20,000","23,000",0,0,"3,000",600,"6,000","1,000","5,000","2,727","3,000","5,727","3,873",387,"4,260",0,0,0,"15,740"
12/7/2021,12/7/2021 15:30,배달,CREDIT,0P83G0,,다이어트랩,PAY,"햄치즈 바질 파니니, 연어 스테이크 KIT, 핸드드립 아메리카노","31,900","28,900","31,900",0,0,"4,335",867,"6,000","1,000","5,000","2,727","3,000","7,062","4,140",414,"4,554",0,0,0,"24,346"
12/7/2021,12/7/2021 19:34,배달,CREDIT,02H5R0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"21,000","15,000","21,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/7/2021,12/7/2021 22:29,배달,CREDIT,2DY5G0,,다이어트랩,PAY,"바질 브레스트 파니니, 맥반석 구운계란 (모두가 아는 찜질방 그 맛)","19,800","16,800","19,800",0,0,"2,520",504,"6,000","1,000","5,000","2,727","3,000","5,247","3,777",377,"4,154",0,0,0,"12,646"
12/8/2021,12/8/2021 9:23,배달,CREDIT,2NGU80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
12/8/2021,12/8/2021 13:03,배달,CREDIT,0X7680,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 핸드드립 아메리카노","33,400","30,400","33,400",0,0,"4,560",912,"6,000","1,000","5,000","2,727","3,000","7,287","4,185",418,"4,603",0,0,0,"25,797"
12/8/2021,12/8/2021 16:55,배달,CREDIT,2E43G0,,다이어트랩,PAY,"바질 브레스트 파니니, OP CHO'BANA (ICE) 초코바나나 프로틴","25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339",0,0,0,"18,061"
12/8/2021,12/8/2021 16:59,배달,CHECK,92100,,다이어트랩,PAY,"연어 스테이크 KIT, GO단백 닭가슴살 스테이크 KIT","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
12/8/2021,12/8/2021 17:09,배달,CREDIT,0CK180,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 수제 디톡스 파인애플 에이드 (ICE)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/8/2021,12/8/2021 18:11,배달,CREDIT,0E29R0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 현미밥 (200g)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/8/2021,12/8/2021 19:27,배달,CREDIT,1S9NG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
12/8/2021,12/8/2021 20:01,배달,CREDIT,065G80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 고구마 (180g)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/8/2021,12/8/2021 21:56,배달,CREDIT,240X00,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 바질 브레스트 파니니","26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
12/8/2021,12/8/2021 22:07,배달,BANK,1A8VG0,,다이어트랩,PAY,"연어 스테이크 KIT, 브로콜리 50g, 수제 디톡스 파인애플 에이드 (ICE)","21,400","18,400","21,400",0,0,"2,760",552,"6,000","1,000","5,000","2,727","3,000","5,487","3,825",382,"4,207",0,0,0,"14,193"
12/8/2021,12/8/2021 23:56,배달,CHECK,2R80G0,,다이어트랩,PAY,"바질 브레스트 파니니, OP VANI'BERRY (ICE) 바닐라  라즈베리 프로틴","25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339",0,0,0,"18,061"
12/9/2021,12/9/2021 9:41,배달,CREDIT,2KCE00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 벌크업 소고기 스테이크 KIT","29,800","26,800","29,800",0,0,"4,020",804,"6,000","1,000","5,000","2,727","3,000","6,747","4,077",407,"4,484","6,598",660,"7,258","15,058"
12/9/2021,12/9/2021 11:11,배달,CREDIT,1A0UG0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식)x2, 브로콜리 50gx2","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
12/9/2021,12/9/2021 11:22,배달,CREDIT,29RSR0,,다이어트랩,PAY,벌크업 소고기 스테이크 KIT,"22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227","4,940",494,"5,434","9,339"
12/9/2021,12/9/2021 12:07,배달,CREDIT,0JU4R0,,다이어트랩,PAY,벌크업 소고기 스테이크 KIT,"19,500","16,500","19,500",0,0,"2,475",495,"6,000","1,000","5,000","2,727","3,000","5,202","3,768",377,"4,145",0,0,0,"12,355"
12/9/2021,12/9/2021 12:18,포장,CHECK,2E3D80,,다이어트랩,PAY,"아라비아따 (수비드) 닭가슴살 KIT, 연어 스테이크 KIT","18,500","18,500","18,500",0,0,0,555,0,0,0,0,0,0,555,56,611,0,0,0,"17,889"
12/9/2021,12/9/2021 12:42,배달,CREDIT,2NH780,,다이어트랩,PAY,"핸드드립 아메리카노, GO단백 닭가슴살 스테이크 KITx2","24,000","21,000","24,000",0,0,"3,150",630,"6,000","1,000","5,000","2,727","3,000","5,877","3,903",390,"4,293",0,0,0,"16,707"
12/9/2021,12/9/2021 13:02,배달,CREDIT,2G4U00,,다이어트랩,PAY,"수제 디톡스 파인애플 티 (ICE), 연어 스테이크 KIT, 바질 브레스트 파니니","37,300","34,300","37,300",0,0,"5,145","1,029","6,000","1,000","5,000","2,727","3,000","7,872","4,302",430,"4,732",0,0,0,"29,568"
12/9/2021,12/9/2021 16:19,배달,CHECK,0X5V00,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), GO단백 닭가슴살 스테이크 KIT","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
12/9/2021,12/9/2021 17:25,배달,CHECK,0Y2SG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 녹차 라떼 (유기농)","19,900","16,900","19,900",0,0,"2,535",507,"6,000","1,000","5,000","2,727","3,000","5,262","3,780",378,"4,158","4,394",439,"4,833","7,909"
12/9/2021,12/9/2021 17:57,배달,CREDIT,1WH380,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴, 벌크업 소고기 스테이크 KIT, GO단백 닭가슴살 스테이크 KIT","47,000","44,000","47,000",0,0,"6,600","1,320","6,000","1,000","5,000","2,727","3,000","9,327","4,593",459,"5,052",0,0,0,"38,948"
12/9/2021,12/9/2021 20:24,배달,CREDIT,267W00,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT","23,000","17,000","23,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
12/9/2021,12/9/2021 20:59,배달,CREDIT,08VH80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
12/9/2021,12/9/2021 21:31,배달,CREDIT,165YG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx3,"33,000","30,000","33,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590",0,0,0,"25,410"
12/10/2021,12/10/2021 11:19,배달,CREDIT,13HG80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 벌크업 소고기 스테이크 KIT, 맥반석 구운계란 (모두가 아는 찜질방 그 맛)","21,400","18,400","21,400",0,0,"2,760",552,"6,000","1,000","5,000","2,727","3,000","5,487","3,825",382,"4,207",0,0,0,"14,193"
12/10/2021,12/10/2021 13:17,배달,CREDIT,2T17G0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 바질 브레스트 파니니","24,400","21,400","24,400",0,0,"3,210",642,"6,000","1,000","5,000","2,727","3,000","5,937","3,915",391,"4,306",0,0,0,"17,094"
12/10/2021,12/10/2021 13:49,포장,BANK,1TABR0,,다이어트랩,PAY,REAL VEGETARIAN KIT (채식),"8,800","8,800","8,800",0,0,0,264,0,0,0,0,0,0,264,26,290,0,0,0,"8,510"
12/10/2021,12/10/2021 15:03,배달,CREDIT,1UGVG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/10/2021,12/10/2021 17:30,배달,BANK,031XG0,,다이어트랩,PAY,더블 단백질 3 (소고기  닭가슴살) KITx2,"21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",900,90,990,"12,816"
12/10/2021,12/10/2021 18:08,배달,CREDIT,0EV100,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KIT,"21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
12/10/2021,12/10/2021 18:21,배달,CREDIT,1PS780,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
12/10/2021,12/10/2021 18:49,배달,CREDIT,1W4ER0,,다이어트랩,PAY,"수제 디톡스 파인애플 티 (ICE), GO단백 닭가슴살 스테이크 KIT","23,000","20,000","23,000",0,0,"3,000",600,"6,000","1,000","5,000","2,727","3,000","5,727","3,873",387,"4,260",0,0,0,"15,740"
12/10/2021,12/10/2021 21:30,배달,CHECK,204S00,,다이어트랩,PAY,"바질 브레스트 파니니, OP CHO'BANA (ICE) 초코바나나 프로틴","25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339",0,0,0,"18,061"
12/11/2021,12/11/2021 10:14,배달,CREDIT,01DER0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/11/2021,12/11/2021 12:05,배달,CHECK,2WT7G0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), GO단백 닭가슴살 스테이크 KIT","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
12/11/2021,12/11/2021 16:16,배달,BANK,1H0RR0,,다이어트랩,PAY,연어 스테이크 KIT,"20,500","17,500","20,500",0,0,"2,625",525,"6,000","1,000","5,000","2,727","3,000","5,352","3,798",380,"4,178",0,0,0,"13,322"
12/11/2021,12/11/2021 19:25,배달,CHECK,0JUFG0,,다이어트랩,PAY,"몰디브, (3KIT 선택) 하루 세끼 다이어트 식단","31,900","28,900","31,900",0,0,"4,335",867,"6,000","1,000","5,000","2,727","3,000","7,062","4,140",414,"4,554","7,181",718,"7,899","16,447"
12/11/2021,12/11/2021 21:08,배달,MONEY,1FH080,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 오미자 티 (수제청)","32,900","29,900","32,900",0,0,"4,485",897,"6,000","1,000","5,000","2,727","3,000","7,212","4,170",417,"4,587",0,0,0,"25,313"
12/11/2021,12/11/2021 22:48,배달,CHECK,0JVN80,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 스테이크 KIT, 바질 브레스트 파니니, 연어 스테이크 KIT","39,900","36,900","39,900",0,0,"5,535","1,107","6,000","1,000","5,000","2,727","3,000","8,262","4,380",438,"4,818",0,0,0,"32,082"
12/11/2021,12/11/2021 23:54,배달,BANK,1RHJG0,,다이어트랩,PAY,"바질 브레스트 파니니, 핸드드립 아메리카노","23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290","5,195",520,"5,715","10,895"
12/12/2021,12/12/2021 11:16,배달,BANK,1V3UG0,,다이어트랩,PAY,"브로콜리 50gx2, 애기당근 50gx2, 아라비아따 (수비드) 닭가슴살 KIT, 홀그린빈 50g, 맥반석 구운계란 (모두가 아는 찜질방 그 맛)","18,100","15,100","18,100",0,0,"2,265",453,"6,000","1,000","5,000","2,727","3,000","4,992","3,726",372,"4,098",0,0,0,"11,002"
12/12/2021,12/12/2021 13:32,배달,CREDIT,0PUP00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"30,400","27,400","30,400",0,0,"4,110",822,"6,000","1,000","5,000","2,727","3,000","6,837","4,095",409,"4,504",0,0,0,"22,896"
12/12/2021,12/12/2021 13:50,배달,CREDIT,0G9PR0,,다이어트랩,PAY,"더블 단백질 3 (소고기  닭가슴살) KIT, 벌크업 소고기 스테이크 KIT","24,000","21,000","24,000",0,0,"3,150",630,"6,000","1,000","5,000","2,727","3,000","5,877","3,903",390,"4,293",0,0,0,"16,707"
12/12/2021,12/12/2021 15:37,배달,CREDIT,0XWFR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 수제 디톡스 파인애플 에이드 (ICE)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/12/2021,12/12/2021 16:45,배달,CREDIT,0PUA00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 고구마 (180g)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/12/2021,12/12/2021 16:45,배달,CREDIT,0PUA00,,다이어트랩,CANCEL,"GO단백 닭가슴살 스테이크 KIT, 고구마 (180g)","-18,000","-15,000","-18,000",0,0,"-2,250",-450,"-6,000","-1,000","-5,000","-2,727","-3,000","-4,977","-3,723",-372,"-4,095",0,0,0,"-10,905"
12/12/2021,12/12/2021 16:45,배달,CREDIT,2WS1G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 고구마 (180g)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/12/2021,12/12/2021 17:47,배달,CREDIT,1NT200,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, 핸드드립 아메리카노, 애기당근 50gx2","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/12/2021,12/12/2021 18:08,배달,CREDIT,16A980,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT","23,000","17,000","23,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
12/12/2021,12/12/2021 21:55,배달,CREDIT,008K00,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT","25,000","22,000","25,000",0,0,"3,300",660,"6,000","1,000","5,000","2,727","3,000","6,027","3,933",393,"4,326","4,862",486,"5,348","12,326"
12/13/2021,12/13/2021 12:50,배달,CREDIT,27J5R0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 소시지 KITx2, 핸드드립 아메리카노x2","41,300","38,300","41,300",0,0,"5,745","1,149","6,000","1,000","5,000","2,727","3,000","8,472","4,422",442,"4,864",0,0,0,"33,436"
12/13/2021,12/13/2021 14:08,배달,CREDIT,1YBRR0,,다이어트랩,PAY,"OP CHO'BANA (ICE) 초코바나나 프로틴, GO단백 닭가슴살 소시지 KIT","22,900","19,900","22,900",0,0,"2,985",597,"6,000","1,000","5,000","2,727","3,000","5,712","3,870",387,"4,257",0,0,0,"15,643"
12/13/2021,12/13/2021 15:15,배달,CREDIT,2PFB80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
12/13/2021,12/13/2021 16:41,배달,BANK,082NG0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 모듬 야채 100g","31,400","28,400","31,400",0,0,"4,260",852,"6,000","1,000","5,000","2,727","3,000","6,987","4,125",412,"4,537",0,0,0,"23,863"
12/13/2021,12/13/2021 17:30,배달,CREDIT,0TL7G0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339","1,120",112,"1,232","16,829"
12/13/2021,12/13/2021 17:54,배달,BANK,2AS8R0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 수제 디톡스 파인애플 티 (ICE)","34,400","31,400","34,400",0,0,"4,710",942,"6,000","1,000","5,000","2,727","3,000","7,437","4,215",421,"4,636",0,0,0,"26,764"
12/13/2021,12/13/2021 18:05,배달,BANK,1P8DR0,,다이어트랩,PAY,"(5KIT 선택) only 다이어트 다섯끼 식단, 오미자 티 (수제청)","50,500","47,500","50,500",0,0,"7,125","1,425","6,000","1,000","5,000","2,727","3,000","9,852","4,698",470,"5,168",0,0,0,"42,332"
12/13/2021,12/13/2021 18:31,배달,CHECK,236V00,,다이어트랩,PAY,"OP CHO'BANA (ICE) 초코바나나 프로틴x5, 핸드드립 아메리카노x2, OP CHOCO (ICE) 초코 프로틴, OP VANI'BLUE (ICE) 바닐라  블루베리 프로틴x8","119,000","116,000","119,000",0,0,"17,400","3,480","6,000","1,000","5,000","2,727","3,000","20,127","6,753",675,"7,428",0,0,0,"108,572"
12/13/2021,12/13/2021 18:36,배달,CREDIT,2EUG80,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"21,000","15,000","21,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/13/2021,12/13/2021 19:50,배달,CREDIT,1DCR80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 고구마 (180g)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
12/13/2021,12/13/2021 21:42,배달,CHECK,1TW880,,다이어트랩,PAY,"연어 스테이크 KIT, GO단백 닭가슴살 스테이크 KIT","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
12/13/2021,12/13/2021 22:11,배달,CREDIT,0V2LR0,,다이어트랩,PAY,벌크업 소고기 스테이크 KIT,"18,300","15,300","18,300",0,0,"2,295",459,"6,000","1,000","5,000","2,727","3,000","5,022","3,732",373,"4,105","3,382",338,"3,720","7,475"
12/14/2021,12/14/2021 9:58,배달,CREDIT,2LFKG0,,다이어트랩,PAY,"바질 브레스트 파니니, OP CHOCO (ICE) 초코 프로틴","24,400","21,400","24,400",0,0,"3,210",642,"6,000","1,000","5,000","2,727","3,000","5,937","3,915",391,"4,306","1,070",107,"1,177","15,917"
12/14/2021,12/14/2021 10:01,배달,CREDIT,17W0G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, GO단백 닭가슴살 소시지 KIT","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
12/14/2021,12/14/2021 10:57,배달,BANK,1RTBR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
12/14/2021,12/14/2021 11:25,배달,CREDIT,1GHP00,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 핸드드립 아메리카노","31,400","28,400","31,400",0,0,"4,260",852,"6,000","1,000","5,000","2,727","3,000","6,987","4,125",412,"4,537",0,0,0,"23,863"
12/14/2021,12/14/2021 12:38,배달,BANK,28TWR0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 바질 브레스트 파니니","41,800","38,800","41,800",0,0,"5,820","1,164","6,000","1,000","5,000","2,727","3,000","8,547","4,437",443,"4,880",0,0,0,"33,920"
12/14/2021,12/14/2021 12:48,배달,CREDIT,0J0680,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"22,500","19,500","22,500",0,0,"2,925",585,"6,000","1,000","5,000","2,727","3,000","5,652","3,858",386,"4,244",975,98,"1,073","14,183"
12/14/2021,12/14/2021 14:02,배달,CREDIT,2PWRR0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 벌크업 소고기 단백질 KIT","23,500","20,500","23,500",0,0,"3,075",615,"6,000","1,000","5,000","2,727","3,000","5,802","3,888",389,"4,277",0,0,0,"16,223"
