거래일,거래일시,주문유형,결제유형,주문아이디,브랜드명,상점명,거래유형,주문내역,총금액,주문금액,결제금액,쿠팡부담할인금액,상점부담할인금액,기본요금,,,프로모션요금,,고객부담배달비,고객부담배달비 (총액),프로모션혜택금액,최종요금,,,광고비,,,정산금액
,,,,,,,,,,,,,,서비스수수료,카드수수료 및 결제이용료,배달수수료,주문중개수수료,배달요금,,,,총공급가액,총부가세액,총액,총공급가액,총부가세액,총액,
2021-08-04,2021-08-04 17:57,배달,CREDIT,0EA1G0,,다이어트랩,PAY,"홀그린빈 50g, GO단백 닭가슴살 스테이크 KIT","20,600","17,600","20,600",0,0,"2,640",528,"6,000","1,000","5,000","2,727","3,000","5,367","3,801",380,"4,181",0,0,0,"13,419"
2021-08-04,2021-08-04 19:21,배달,CREDIT,2M39G0,,다이어트랩,PAY,"연어 스테이크 KIT, 수제 디톡스 파인애플 티 (ICE)","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
2021-08-04,2021-08-04 19:31,배달,CREDIT,2LTT80,,다이어트랩,PAY,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, 컬리플라워 50gx6","18,900","15,900","18,900",0,0,"2,385",477,"6,000","1,000","5,000","2,727","3,000","5,112","3,750",375,"4,125",0,0,0,"11,775"
2021-08-04,2021-08-04 20:57,배달,CHECK,04FYG0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), 벌크업 소고기 스테이크 KIT, 탄수화물 에너지 KIT, GO단백 닭가슴살 스테이크 KIT","41,000","38,000","41,000",0,0,"5,700","1,140","6,000","1,000","5,000","2,727","3,000","8,427","4,413",441,"4,854",0,0,0,"33,146"
2021-08-05,2021-08-05 10:18,배달,CREDIT,149NG0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, OP CHO'COF (ICE) 초코커피 프로틴","35,900","32,900","35,900",0,0,"4,935",987,"6,000","1,000","5,000","2,727","3,000","7,662","4,260",426,"4,686",0,0,0,"28,214"
2021-08-05,2021-08-05 10:59,배달,CHECK,21SL00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, GO단백 닭가슴살 스테이크 KIT","29,300","26,300","29,300",0,0,"3,945",789,"6,000","1,000","5,000","2,727","3,000","6,672","4,062",406,"4,468",0,0,0,"21,832"
2021-08-05,2021-08-05 11:19,배달,CHECK,00KF80,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 단호박 (120g), 대추 토마토","23,000","17,000","23,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-08-05,2021-08-05 11:28,배달,CREDIT,241NR0,,다이어트랩,PAY,"OP CHO'COF (ICE) 초코커피 프로틴, GO단백 닭가슴살 KIT, 카페라떼","28,500","25,500","28,500",0,0,"3,825",765,"6,000","1,000","5,000","2,727","3,000","6,552","4,038",404,"4,442",0,0,0,"21,058"
2021-08-05,2021-08-05 11:39,배달,CREDIT,0W2N00,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"31,800","28,800","31,800",0,0,"4,320",864,"6,000","1,000","5,000","2,727","3,000","7,047","4,137",413,"4,550",0,0,0,"24,250"
2021-08-05,2021-08-05 12:14,배달,CREDIT,0F9AG0,,다이어트랩,PAY,"OP CHO'BANA (ICE) 초코바나나 프로틴, 더블 단백질 3 (소고기  닭가슴살) KIT","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
2021-08-05,2021-08-05 12:24,배달,CREDIT,1CF680,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, 연어 스테이크 KIT, 벌크업 소고기 단백질 KIT","31,000","28,000","31,000",0,0,"4,200",840,"6,000","1,000","5,000","2,727","3,000","6,927","4,113",411,"4,524",0,0,0,"23,476"
2021-08-05,2021-08-05 13:04,배달,CREDIT,2W8RR0,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KIT, 홀그린빈 50g","19,700","16,700","19,700",0,0,"2,505",501,"6,000","1,000","5,000","2,727","3,000","5,232","3,774",377,"4,151",0,0,0,"12,549"
2021-08-05,2021-08-05 13:09,배달,BANK,0U2KG0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), REAL VEGETARIAN KIT (채식), 벌크업 소고기 스테이크 KITx2","38,900","35,900","38,900",0,0,"5,385","1,077","6,000","1,000","5,000","2,727","3,000","8,112","4,350",435,"4,785",0,0,0,"31,115"
2021-08-05,2021-08-05 13:18,배달,CREDIT,0DPRR0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 수제 디톡스 파인애플 티 (ICE)","19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128",0,0,0,"11,872"
2021-08-05,2021-08-05 13:37,배달,CREDIT,26XFR0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 고구마 (180g)","19,500","16,500","19,500",0,0,"2,475",495,"6,000","1,000","5,000","2,727","3,000","5,202","3,768",377,"4,145",0,0,0,"12,355"
2021-08-05,2021-08-05 13:51,배달,CHECK,2LAP00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"30,900","24,900","30,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422",0,0,0,"20,478"
2021-08-05,2021-08-05 15:03,배달,CREDIT,2491R0,,다이어트랩,PAY,"벌크업 소고기 단백질 KIT, 연어 스테이크 KIT","22,300","19,300","22,300",0,0,"2,895",579,"6,000","1,000","5,000","2,727","3,000","5,622","3,852",385,"4,237",0,0,0,"15,063"
2021-08-05,2021-08-05 15:07,배달,CREDIT,1WSR00,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 연어 스테이크 KIT","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-08-05,2021-08-05 18:10,배달,BANK,0RA1R0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-08-05,2021-08-05 18:20,배달,BANK,2BX300,,다이어트랩,PAY,"더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT, 브로콜리 50g, 컬리플라워 50g","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-08-05,2021-08-05 22:40,배달,CREDIT,1DLEG0,,다이어트랩,PAY,"탄수화물 에너지 KIT, REAL VEGETARIAN KIT (채식), GO단백 닭가슴살 소시지 KIT","26,000","23,000","26,000",0,0,"3,450",690,"6,000","1,000","5,000","2,727","3,000","6,177","3,963",396,"4,359",0,0,0,"18,641"
2021-08-06,2021-08-06 10:48,배달,CREDIT,1G30R0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 핸드드립 아메리카노","34,400","31,400","34,400",0,0,"4,710",942,"6,000","1,000","5,000","2,727","3,000","7,437","4,215",421,"4,636",0,0,0,"26,764"
2021-08-06,2021-08-06 11:39,배달,CREDIT,0884G0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), GO단백 닭가슴살 스테이크 KIT","21,500","15,500","21,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-08-06,2021-08-06 11:48,배달,CREDIT,2GWBG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"31,800","28,800","31,800",0,0,"4,320",864,"6,000","1,000","5,000","2,727","3,000","7,047","4,137",413,"4,550",0,0,0,"24,250"
2021-08-06,2021-08-06 12:10,배달,CREDIT,0AJU00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
2021-08-06,2021-08-06 12:21,배달,BANK,26LY00,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-08-06,2021-08-06 12:41,배달,BANK,2F5ER0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
2021-08-06,2021-08-06 12:45,배달,CREDIT,1ACS80,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"22,800","16,800","22,800",0,0,"2,520",504,"6,000","1,000","5,000","2,727","3,000","5,247","3,777",377,"4,154",0,0,0,"12,646"
2021-08-06,2021-08-06 13:27,배달,CREDIT,27RA80,,다이어트랩,PAY,"OP CHO'COF (ICE) 초코커피 프로틴, GO단백 닭가슴살 KIT","23,500","20,500","23,500",0,0,"3,075",615,"6,000","1,000","5,000","2,727","3,000","5,802","3,888",389,"4,277",0,0,0,"16,223"
2021-08-06,2021-08-06 15:40,배달,CREDIT,2UT7G0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 벌크업 소고기 스테이크 KIT","20,400","17,400","20,400",0,0,"2,610",522,"6,000","1,000","5,000","2,727","3,000","5,337","3,795",379,"4,174",0,0,0,"13,226"
2021-08-06,2021-08-06 16:19,배달,CREDIT,1J8780,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290",0,0,0,"16,610"
2021-08-06,2021-08-06 16:29,배달,CHECK,1LAT00,,다이어트랩,PAY,벌크업 소고기 스테이크 KIT,"24,000","21,000","24,000",0,0,"3,150",630,"6,000","1,000","5,000","2,727","3,000","5,877","3,903",390,"4,293",0,0,0,"16,707"
2021-08-06,2021-08-06 16:39,배달,CREDIT,22CL80,,다이어트랩,PAY,REAL VEGETARIAN KIT (채식)x2,"22,800","19,800","22,800",0,0,"2,970",594,"6,000","1,000","5,000","2,727","3,000","5,697","3,867",386,"4,253",0,0,0,"15,547"
2021-08-06,2021-08-06 16:43,배달,CREDIT,1D5E00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
2021-08-06,2021-08-06 17:02,배달,CREDIT,0PP880,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KITx2, OP CHOCO (ICE) 초코 프로틴","25,500","22,500","25,500",0,0,"3,375",675,"6,000","1,000","5,000","2,727","3,000","6,102","3,948",395,"4,343",0,0,0,"18,157"
2021-08-06,2021-08-06 17:14,배달,BANK,1XV100,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 벌크업 소고기 스테이크 KIT, 더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT","29,500","26,500","29,500",0,0,"3,975",795,"6,000","1,000","5,000","2,727","3,000","6,702","4,068",407,"4,475",0,0,0,"22,025"
2021-08-06,2021-08-06 18:22,배달,BANK,23NL00,,다이어트랩,PAY,"더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT, 브로콜리 50g, 컬리플라워 50g","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-08-06,2021-08-06 18:33,배달,CREDIT,2XMW00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 닭가슴살 믹스 샐러드","21,500","18,500","21,500",0,0,"2,775",555,"6,000","1,000","5,000","2,727","3,000","5,502","3,828",383,"4,211",0,0,0,"14,289"
2021-08-06,2021-08-06 19:01,배달,CHECK,0KC6G0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"43,000","40,000","43,000",0,0,"6,000","1,200","6,000","1,000","5,000","2,727","3,000","8,727","4,473",447,"4,920",0,0,0,"35,080"
2021-08-06,2021-08-06 19:31,배달,BANK,2K96R0,,다이어트랩,PAY,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, OP VANILLA (ICE) 바닐라 프로틴","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-08-06,2021-08-06 21:06,배달,CHECK,0V5W00,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 수제 디톡스 파인애플 티 (ICE), 모듬 야채 100g","36,900","33,900","36,900",0,0,"5,085","1,017","6,000","1,000","5,000","2,727","3,000","7,812","4,290",429,"4,719",0,0,0,"29,181"
2021-08-06,2021-08-06 21:06,배달,CHECK,0V5W00,,다이어트랩,CANCEL,"(3KIT 선택) 하루 세끼 다이어트 식단, 수제 디톡스 파인애플 티 (ICE), 모듬 야채 100g","-36,900","-33,900","-36,900",0,0,"-5,085","-1,017","-6,000","-1,000","-5,000","-2,727","-3,000","-7,812","-4,290",-429,"-4,719",0,0,0,"-29,181"
2021-08-06,2021-08-06 21:29,배달,CREDIT,06YW80,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 벌크업 소고기 단백질 KIT","23,000","20,000","23,000",0,0,"3,000",600,"6,000","1,000","5,000","2,727","3,000","5,727","3,873",387,"4,260",0,0,0,"15,740"
2021-08-06,2021-08-06 21:37,배달,CHECK,14XE00,,다이어트랩,PAY,연어 스테이크 KIT,"21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
2021-08-06,2021-08-06 23:13,배달,CHECK,2UFA00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"30,300","27,300","30,300",0,0,"4,095",819,"6,000","1,000","5,000","2,727","3,000","6,822","4,092",409,"4,501",0,0,0,"22,799"
2021-08-07,2021-08-07 10:00,배달,CREDIT,2D1KR0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), REAL VEGETARIAN KIT (채식), 브로콜리 50gx4","27,500","24,500","27,500",0,0,"3,675",735,"6,000","1,000","5,000","2,727","3,000","6,402","4,008",401,"4,409",0,0,0,"20,091"
2021-08-07,2021-08-07 11:45,배달,CREDIT,28C9G0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"31,800","28,800","31,800",0,0,"4,320",864,"6,000","1,000","5,000","2,727","3,000","7,047","4,137",413,"4,550",0,0,0,"24,250"
2021-08-07,2021-08-07 12:04,배달,CREDIT,2ENDG0,,다이어트랩,PAY,"핸드드립 아메리카노, GO단백 닭가슴살 소시지 KIT, 홀그린빈 50gx2","18,900","15,900","18,900",0,0,"2,385",477,"6,000","1,000","5,000","2,727","3,000","5,112","3,750",375,"4,125",0,0,0,"11,775"
2021-08-07,2021-08-07 13:12,배달,BANK,03DHG0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 핸드드립 아메리카노","33,400","30,400","33,400",0,0,"4,560",912,"6,000","1,000","5,000","2,727","3,000","7,287","4,185",418,"4,603",0,0,0,"25,797"
2021-08-07,2021-08-07 13:53,배달,CREDIT,2W6900,,다이어트랩,PAY,"닭가슴살 믹스 샐러드, 컬리플라워 50gx6, 브로콜리 50gx5, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT","28,000","25,000","28,000",0,0,"3,750",750,"6,000","1,000","5,000","2,727","3,000","6,477","4,023",402,"4,425",0,0,0,"20,575"
2021-08-07,2021-08-07 15:41,배달,CREDIT,1UCVR0,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"18,400","15,400","18,400",0,0,"2,310",462,"6,000","1,000","5,000","2,727","3,000","5,037","3,735",373,"4,108",0,0,0,"11,292"
2021-08-07,2021-08-07 17:28,배달,CREDIT,01X100,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"35,900","32,900","35,900",0,0,"4,935",987,"6,000","1,000","5,000","2,727","3,000","7,662","4,260",426,"4,686",0,0,0,"28,214"
2021-08-07,2021-08-07 18:32,배달,CREDIT,1UA980,,다이어트랩,PAY,"벌크업 소고기 단백질 KIT, 벌크업 소고기 스테이크 KIT","32,900","26,900","32,900",0,0,"4,035",807,"6,000","1,000","5,000","2,727","3,000","6,762","4,080",408,"4,488",0,0,0,"22,412"
2021-08-07,2021-08-07 19:07,배달,CREDIT,09GHR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
2021-08-07,2021-08-07 19:45,배달,CREDIT,2PR700,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), GO단백 닭가슴살 소시지 KITx2","27,000","24,000","27,000",0,0,"3,600",720,"6,000","1,000","5,000","2,727","3,000","6,327","3,993",399,"4,392",0,0,0,"19,608"
2021-08-07,2021-08-07 20:55,배달,CHECK,2MLHG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,400","23,400","26,400",0,0,"3,510",702,"6,000","1,000","5,000","2,727","3,000","6,237","3,975",397,"4,372",0,0,0,"19,028"
2021-08-07,2021-08-07 23:06,배달,CREDIT,1TLWR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 벌크업 소고기 스테이크 KIT, 닭가슴살 믹스 샐러드, 애기당근 50gx2, 미니양배추 50gx2","30,500","27,500","30,500",0,0,"4,125",825,"6,000","1,000","5,000","2,727","3,000","6,852","4,098",410,"4,508",0,0,0,"22,992"
2021-08-08,2021-08-08 10:06,배달,CREDIT,0GXL00,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), REAL VEGETARIAN KIT (채식), 브로콜리 50gx4","27,500","24,500","27,500",0,0,"3,675",735,"6,000","1,000","5,000","2,727","3,000","6,402","4,008",401,"4,409",0,0,0,"20,091"
2021-08-08,2021-08-08 10:38,배달,CHECK,2BBR80,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, 대추 토마토","25,000","19,000","25,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
2021-08-08,2021-08-08 11:26,배달,CHECK,031C00,,다이어트랩,PAY,"모듬 야채 100g, (5KIT 선택) only 다이어트 다섯끼 식단","46,500","43,500","46,500",0,0,"6,525","1,305","6,000","1,000","5,000","2,727","3,000","9,252","4,578",458,"5,036",0,0,0,"38,464"
2021-08-08,2021-08-08 11:50,배달,CREDIT,1JW680,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"29,000","26,000","29,000",0,0,"3,900",780,"6,000","1,000","5,000","2,727","3,000","6,627","4,053",405,"4,458",0,0,0,"21,542"
2021-08-08,2021-08-08 13:31,배달,CREDIT,12V6G0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 핸드드립 아메리카노, 수제 디톡스 파인애플 에이드 (ICE)","41,900","38,900","41,900",0,0,"5,835","1,167","6,000","1,000","5,000","2,727","3,000","8,562","4,440",444,"4,884",0,0,0,"34,016"
2021-08-08,2021-08-08 15:43,배달,CHECK,2NBRR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"28,900","25,900","28,900",0,0,"3,885",777,"6,000","1,000","5,000","2,727","3,000","6,612","4,050",405,"4,455",0,0,0,"21,445"
2021-08-08,2021-08-08 17:30,배달,CHECK,298000,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290",0,0,0,"16,610"
2021-08-08,2021-08-08 18:40,배달,BANK,0L9RG0,,다이어트랩,PAY,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, OP CHOCO (ICE) 초코 프로틴","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-08-08,2021-08-08 19:20,배달,CREDIT,2WHR00,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단x2,"83,000","80,000","83,000",0,0,"12,000","2,400","6,000","1,000","5,000","2,727","3,000","14,727","5,673",567,"6,240",0,0,0,"73,760"
2021-08-08,2021-08-08 19:53,배달,CREDIT,0KR7R0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 애플 유자티","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-08-08,2021-08-08 19:54,배달,CREDIT,2701G0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, REAL VEGETARIAN KIT (채식)","34,900","31,900","34,900",0,0,"4,785",957,"6,000","1,000","5,000","2,727","3,000","7,512","4,230",423,"4,653",0,0,0,"27,247"
2021-08-08,2021-08-08 20:04,배달,CREDIT,0RA900,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"42,000","39,000","42,000",0,0,"5,850","1,170","6,000","1,000","5,000","2,727","3,000","8,577","4,443",444,"4,887",0,0,0,"34,113"
2021-08-08,2021-08-08 20:43,배달,CHECK,2BWAR0,,다이어트랩,PAY,"대추 토마토, GO단백 닭가슴살 KIT","24,500","18,500","24,500",0,0,"2,775",555,"6,000","1,000","5,000","2,727","3,000","5,502","3,828",383,"4,211",0,0,0,"14,289"
2021-08-08,2021-08-08 21:15,배달,CHECK,0KMCG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 브로콜리 50gx2","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-08-08,2021-08-08 22:16,배달,CREDIT,0M96G0,,다이어트랩,PAY,"미니양배추 50g, 홀그린빈 50g, 컬리플라워 50g, 애기당근 50g, 소고기 믹스샐러드, 현미밥 (200g)x2, 벌크업 소고기 스테이크 KIT, 벌크업 소고기 단백질 KIT","38,200","35,200","38,200",0,0,"5,280","1,056","6,000","1,000","5,000","2,727","3,000","8,007","4,329",433,"4,762",0,0,0,"30,438"
2021-08-09,2021-08-09 10:11,배달,CHECK,1JW000,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KIT, 연어 스테이크 KIT","20,900","17,900","20,900",0,0,"2,685",537,"6,000","1,000","5,000","2,727","3,000","5,412","3,810",381,"4,191",0,0,0,"13,709"
2021-08-09,2021-08-09 10:40,배달,CHECK,1X3A00,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KIT,"19,900","16,900","19,900",0,0,"2,535",507,"6,000","1,000","5,000","2,727","3,000","5,262","3,780",378,"4,158",0,0,0,"12,742"
2021-08-09,2021-08-09 10:52,배달,CREDIT,18HLR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389",0,0,0,"19,511"
2021-08-09,2021-08-09 10:55,배달,CREDIT,19E780,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
2021-08-09,2021-08-09 11:58,배달,CREDIT,1DDSG0,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, 카페라떼, OP CHO'COF (ICE) 초코커피 프로틴","24,500","21,500","24,500",0,0,"3,225",645,"6,000","1,000","5,000","2,727","3,000","5,952","3,918",392,"4,310",0,0,0,"17,190"
2021-08-09,2021-08-09 12:12,배달,CREDIT,0FCG00,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"31,800","28,800","31,800",0,0,"4,320",864,"6,000","1,000","5,000","2,727","3,000","7,047","4,137",413,"4,550",0,0,0,"24,250"
2021-08-09,2021-08-09 12:22,배달,CREDIT,16DS00,,다이어트랩,PAY,"연어 스테이크 KIT, 벌크업 소고기 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","26,500","23,500","26,500",0,0,"3,525",705,"6,000","1,000","5,000","2,727","3,000","6,252","3,978",398,"4,376",0,0,0,"19,124"
